1.000000000000000000e+00,2.861022949218750000e-06,2.145767211914062500e-06,1.907348632812500000e-06,2.145767211914062500e-06,9.536743164062500000e-07
2.000000000000000000e+00,2.217292785644531250e-05,3.598928451538085938e-03,1.071913003921508789e+00,3.565073013305664062e-03,3.300905227661132812e-03
3.000000000000000000e+00,1.311302185058593750e-05,6.532907485961914062e-03,2.121366977691650391e+00,6.848812103271484375e-03,6.505012512207031250e-03
4.000000000000000000e+00,1.406669616699218750e-05,9.779930114746093750e-03,3.181601047515869141e+00,9.813070297241210938e-03,9.385824203491210938e-03
5.000000000000000000e+00,1.907348632812500000e-05,1.261115074157714844e-02,4.240019083023071289e+00,1.340508460998535156e-02,1.299190521240234375e-02
6.000000000000000000e+00,1.907348632812500000e-05,1.610898971557617188e-02,5.302967071533203125e+00,1.635503768920898438e-02,1.589989662170410156e-02
7.000000000000000000e+00,2.908706665039062500e-05,1.962399482727050781e-02,6.357953071594238281e+00,1.966094970703125000e-02,1.941204071044921875e-02
8.000000000000000000e+00,2.312660217285156250e-05,2.251887321472167969e-02,7.504193067550659180e+00,2.277898788452148438e-02,2.236199378967285156e-02
9.000000000000000000e+00,2.598762512207031250e-05,2.542304992675781250e-02,8.543997049331665039e+00,2.660894393920898438e-02,2.563309669494628906e-02
1.000000000000000000e+01,2.694129943847656250e-05,2.928495407104492188e-02,9.554607152938842773e+00,2.898502349853515625e-02,2.819204330444335938e-02
